	Macro.c08.NLRP3	Macro.c07.LYVE1	Macro.c05.INHBA	Macro.c01.C1QC	Macro.c03.GPNMB	Macro.c04.IL1B	Macro.c02.FN1	Macro.c06.ISG15	Macro.c09.SPP1
SMIM15	0.069562052	0.099173055	0.073548483	0.141326657	0.151438326	0.087598011	0.076441079	0.128726416	0.115021935
SMIM18	0	0.000234221	0	0	0	0	0	0	0
SMIM19	0.12320153	0.181515907	0.163311285	0.248189188	0.272930097	0.217231053	0.241008229	0.195672561	0.216711105
SMIM20	0.07892073	0.196723872	0.122305901	0.236180784	0.251442963	0.26688066	0.21056213	0.151868216	0.194898746
SMIM22	0	0	0	0.000655033	0	0	0	0	0.00074075
SMIM24	0.000905571	0.002987143	0.017888873	0.00704287	0.013694884	0.016581566	0.003759331	0.00154925	0.00812417
SMIM3	0.501030372	0.342023093	0.303749775	0.291574624	0.378322708	0.241301906	0.606837457	0.416528878	0.659750745
SMIM4	0.159399106	0.145929428	0.121528641	0.171135968	0.148333045	0.099171535	0.115907887	0.147879645	0.14277829
SMIM5	0.002237919	0.001672021	0.000250733	0.00083263	0.000646288	0.001412378	0.000939744	0	0.001736082
SMIM6	0.000123626	0.00013792	0.000229913	0.000882423	0.000740081	0.000720579	0.000974804	0	0.000300209
SMIM7	0.131930421	0.237867071	0.135673996	0.277847797	0.295559466	0.198029313	0.214482101	0.244064175	0.249903781
SMIM8	0.016749434	0.041304113	0.029718959	0.040805388	0.042210926	0.041715514	0.034611532	0.021006059	0.026297341
SMKR1	0.000254812	0.000363691	0.000620039	0.001399919	0.000443803	0.000208729	0	0.001100829	0.002954655
SMN1	0.008443698	0.013825482	0.007755942	0.010793837	0.00582922	0.005839524	0.005526092	0.013830835	0.013521612
SMN2	0.00555559	0.006144584	0.004568169	0.00877967	0.004801415	0.006366033	0.003620548	0.00659043	0.008832752
SMNDC1	0.12596871	0.195506505	0.144756167	0.163984393	0.204218424	0.156717865	0.154179901	0.144554195	0.149605547
SMO	0	0.00802298	0	0.002961037	0.002398159	0.001127003	0.000739813	0	0.000175195
SMOC1	0	0.000453106	0.000329542	0.000970176	0.001192642	0.000710933	0.000727297	0	0
SMOX	0.085509091	0.059453728	0.097707426	0.066533446	0.04036537	0.04195916	0.021117459	0.043922588	0.162282918
SMPD1	0.038957463	0.050585407	0.053963827	0.079773652	0.062900625	0.050584509	0.044701011	0.049326109	0.068649084
SMPD2	0.038136388	0.029411872	0.04930285	0.044743316	0.047642094	0.040068198	0.04232605	0.047037454	0.054624576
SMPD3	0.001595725	0.00365328	0.002209903	0.00332846	0.002222726	0.003157174	0.00121156	0.00317416	0.001060949
SMPD4	0.02404286	0.051131424	0.035674878	0.057497339	0.043169182	0.046100778	0.039971908	0.056302333	0.059222433
SMPD5	0.002217306	0.005590981	0.003512126	0.007484919	0.003853476	0.00408252	0.000496875	0.000800056	0.00343955
SMPDL3A	0.092250195	0.085351795	0.063351399	0.166550801	0.081794564	0.070116649	0.066919424	0.119227485	0.253116585
SMPDL3B	0.00182006	0.00263499	0.002622372	0.002325648	0.001797248	0.003533068	0.004195667	0.002896339	0.002478634
SMS	0.577046264	0.448252515	0.454332722	0.570566845	0.586851503	0.540043652	0.485375058	0.371579123	0.683292771
SMTN	0.013940875	0.023631924	0.014423225	0.013139623	0.008761314	0.011886747	0.007901881	0.005869979	0.01222693
SMTNL2	0.000186512	0.000465559	0.000371278	0.00124358	0.000854159	0.001082152	0	0	0
SMU1	0.178582423	0.189513694	0.167830295	0.171276862	0.193581465	0.185198152	0.200621437	0.200979761	0.174388693
SMUG1	0.025627917	0.030528956	0.028410786	0.054085293	0.057178321	0.033751475	0.046395664	0.04406196	0.060070689
SMURF1	0.04251736	0.039808977	0.022797399	0.035186596	0.030570168	0.02958184	0.029796097	0.044699675	0.04291029
SMURF2	0.044811923	0.076299399	0.051581762	0.07300374	0.052448771	0.059909643	0.040574244	0.047494217	0.051850437
SMYD2	0.047729792	0.070367543	0.080743458	0.089156977	0.089917112	0.100602247	0.086864276	0.064265036	0.079165872
SMYD3	0.015644299	0.032549307	0.041733014	0.04064782	0.037093516	0.035653886	0.028914722	0.018974453	0.027251404
SMYD4	0.018815547	0.068995357	0.022614809	0.057868127	0.040458262	0.058787246	0.028131827	0.018924543	0.028773719
SMYD5	0.003434903	0.011246656	0.005795594	0.012265396	0.009828205	0.01019873	0.010322496	0.01102605	0.007458453
SNAI1	0.418104492	0.114184399	0.407152308	0.189323761	0.288971595	0.230233815	0.498552951	0.309972121	0.237916992
SNAI2	0	0.0071711	0	0.000204597	0.000414615	0.000393766	0	0	0
SNAI3	0.033801383	0.042373186	0.058775853	0.059881879	0.095390242	0.081974147	0.054230251	0.038916446	0.025834803
SNAP23	0.221105661	0.425906518	0.379825554	0.384985046	0.393485665	0.406690975	0.268453351	0.45138647	0.266388338
SNAP29	0.138173973	0.163592526	0.137583487	0.221578798	0.241233378	0.153749327	0.180838748	0.210393123	0.193880597
SNAP47	0.011196071	0.025924925	0.02802404	0.038990261	0.036354763	0.026009403	0.016990374	0.021277299	0.033216549
SNAPC1	0.088698085	0.149734637	0.183927903	0.141303579	0.100131791	0.137859645	0.110746783	0.090021191	0.181067651
SNAPC2	0.046866574	0.058358823	0.054462901	0.071235803	0.079010321	0.051992251	0.053982772	0.070719151	0.074460255
SNAPC3	0.022583189	0.048680159	0.02796352	0.040364364	0.052834412	0.040741322	0.031164066	0.041793253	0.027939301
SNAPC4	0.005790776	0.014525026	0.010095718	0.013221433	0.008489327	0.01080973	0.007423415	0.011832801	0.012838296
SNAPC5	0.030555919	0.068663367	0.048757733	0.092736961	0.101957365	0.07265564	0.073625301	0.074438029	0.060514903
SNAPIN	0.080422918	0.172662494	0.103881867	0.2098397	0.214739678	0.124921949	0.149269474	0.206958994	0.159724043
SNCA	0.09175261	0.205666993	0.17689637	0.178049222	0.243130057	0.213935282	0.239258681	0.112266156	0.207206663
SNCAIP	0	0.000632653	0	0.00228327	0.000959767	0.00253603	0.000466836	0	0
SNCG	0.000118132	0.00087601	0.001079753	0.001548617	0.00441047	0.000935093	0.001027097	0.002434773	0.000929857
SND1	0.292679179	0.285547388	0.255266573	0.269434968	0.317527728	0.287830915	0.327977254	0.402191553	0.300948726
SNED1	0.003368929	0.002441885	0.000252775	0.002304274	0.003178664	0.002678889	0.002959665	0.0008	0.002097908
SNF8	0.327997964	0.203680597	0.200656879	0.274114407	0.351619781	0.256954719	0.384485122	0.433666147	0.301325555
SNHG10	0.014501264	0.028184736	0.021267625	0.025680931	0.018741483	0.029101639	0.020498505	0.026036624	0.031050265
SNHG12	0.086372341	0.402213327	0.184766856	0.287863603	0.252223835	0.332089338	0.157682911	0.159115315	0.260786582
SNHG15	0.459504628	0.323436716	0.457556458	0.25357375	0.224645149	0.306129922	0.306101424	0.419906623	0.338097686
SNHG18	0	0.003008483	0	0.001738349	0.001886265	0.003543731	0.002485519	0	0.000482419
SNHG19	0.008910352	0.016213272	0.01042848	0.014653448	0.011078311	0.014053953	0.009178256	0.016936402	0.015000785
SNHG21	0.010376486	0.012503594	0.012318918	0.01243704	0.018701039	0.012639722	0.012704813	0.01699243	0.011946019
SNHG22	0.003528354	0.007376359	0.003393087	0.002886528	0.002041385	0.004445201	0.002200371	0.000631742	0.00207316
SNHG25	0.0065707	0.008549454	0.004211016	0.003103455	0.002304239	0.005507935	0.002484303	0.001841011	0.004203092
SNHG7	0.170873192	0.309974198	0.152609303	0.223425187	0.274592425	0.339073248	0.254169325	0.175687585	0.242051115
SNHG8	0.371287268	0.551465993	0.481601185	0.410973803	0.440768265	0.574423336	0.435638321	0.386285066	0.439003696
SNHG9	0.062246394	0.105167608	0.061364057	0.064586536	0.046987026	0.051815309	0.042931407	0.072180915	0.053172221
SNIP1	0.084958827	0.050186981	0.039439888	0.042256683	0.047796019	0.038657886	0.069244065	0.060332855	0.07015329
SNN	0.431102237	0.227418396	0.281377669	0.222770068	0.270692167	0.264773809	0.281346487	0.368451359	0.251484665
SNPH	0	0.000125599	0	0.000108328	0.000544321	0	0.000451059	0	0.000344909
SNRK	0.091168189	0.08390083	0.043292675	0.065985534	0.064981738	0.062905019	0.076358085	0.083251457	0.069431083
SNRNP200	0.160981213	0.176364741	0.141433999	0.183720837	0.165924508	0.148615273	0.181485496	0.174787451	0.17897472
SNRNP25	0.073598902	0.058175669	0.056664924	0.119475936	0.13509275	0.073202457	0.134348901	0.115536768	0.12545451
SNRNP27	0.080461911	0.094182323	0.110231927	0.138344669	0.117039114	0.089778424	0.091793323	0.123450426	0.161636648
SNRNP35	0.058158645	0.058049275	0.049099786	0.075793936	0.081491819	0.047552756	0.066585828	0.078665527	0.071382248
SNRNP40	0.068091742	0.108292207	0.105897986	0.131341263	0.146517759	0.128121049	0.150558193	0.160978603	0.120490293
SNRNP48	0.015485538	0.063000766	0.028393439	0.052942084	0.051514279	0.039917998	0.030806097	0.032229281	0.037385084
SNRNP70	0.283832774	0.40857126	0.278957874	0.343337715	0.372604741	0.362993142	0.35840309	0.364375258	0.329116009
SNRPA	0.18230236	0.191273882	0.198668274	0.238847148	0.280129874	0.207133002	0.23078798	0.310087588	0.231665817
SNRPA1	0.085578067	0.120290611	0.10840657	0.146599728	0.164060736	0.11516967	0.107743017	0.170534923	0.133493366
SNRPB	0.75183312	0.547289743	0.688772612	0.562616752	0.619014621	0.575523812	0.697160387	0.887064212	0.778165659
SNRPB2	0.302160761	0.301558205	0.313404077	0.350804077	0.388438113	0.317586327	0.3525272	0.476917201	0.380866608
SNRPC	0.220697449	0.261210617	0.280992105	0.441234803	0.4347249	0.261645054	0.355708792	0.477042338	0.381609663
SNRPD1	0.285664297	0.278488148	0.294013086	0.344557468	0.395354657	0.264079174	0.388929646	0.536141964	0.406441499
SNRPD2	0.81608048	0.65672133	0.77300438	0.818128488	0.926727245	0.742541029	0.953440689	0.949268795	0.901863667
SNRPD3	0.412230817	0.35289695	0.381431838	0.456651036	0.509695465	0.362367418	0.544052426	0.601315651	0.524287354
SNRPE	0.25500603	0.1906707	0.238373926	0.263779082	0.274292622	0.194785318	0.30056472	0.448524387	0.334475445
SNRPF	0.377459305	0.245697245	0.340628748	0.310654134	0.365252257	0.274876922	0.406948143	0.514329154	0.348976192
SNRPG	0.630954951	0.443935234	0.631140089	0.580885267	0.642061809	0.474799429	0.617958756	0.952654439	0.672653445
SNRPN	0.069092644	0.208104498	0.199303145	0.217277551	0.181899729	0.236882415	0.177204958	0.08679776	0.201782317
SNTA1	0.002044742	0.004285383	0.001169117	0.004174743	0.007850524	0.002278137	0.005957352	0.003656652	0.004591237
SNTB1	0.069581527	0.025884105	0.029974565	0.025476963	0.031792524	0.022287905	0.050780939	0.061265678	0.095584555
SNTB2	0.020126048	0.030754421	0.012589485	0.024236877	0.012733439	0.007910967	0.019259055	0.02673912	0.028218819
SNU13	0.588583106	0.547473695	0.458812912	0.58383072	0.662378659	0.57203848	0.716665966	0.661599933	0.600694577
SNUPN	0.030634989	0.076250096	0.04955255	0.069551366	0.064497359	0.051266581	0.038777884	0.052261643	0.068501625
SNURF	0.002216248	0.003890357	0.007687841	0.007597937	0.006819759	0.003706806	0.002943421	0.002293617	0.007575641
SNW1	0.200697352	0.226677172	0.198902508	0.243878871	0.253819042	0.233300087	0.233708786	0.23573419	0.235324858
SNX1	0.176860995	0.263657952	0.212254643	0.289734619	0.274168658	0.229783398	0.220497738	0.288910677	0.251475598
SNX10	0.505441606	0.384852755	0.59284195	0.432140775	0.517885711	0.524586137	0.737995759	1.165665025	0.606717632
SNX11	0.024754929	0.066775727	0.032161856	0.06125642	0.053117136	0.044762834	0.024944471	0.065919935	0.052357366
SNX12	0.047085542	0.069286847	0.052862216	0.068109974	0.08182061	0.061481724	0.06311301	0.088031658	0.070372335
SNX13	0.062184835	0.171497647	0.09227204	0.12796083	0.114857295	0.114706377	0.068634828	0.086022455	0.09314223
SNX14	0.082508394	0.137413092	0.115147727	0.142807118	0.138398615	0.144072789	0.107307191	0.136238884	0.11096159
SNX15	0.003493444	0.003307288	0.003629516	0.002266699	0.001600449	0.003084508	0.001786856	0.006196145	0.004090132
SNX16	0.020860172	0.022060072	0.018803402	0.018471638	0.013768685	0.016158563	0.012703128	0.025323237	0.026690792
SNX17	0.307718504	0.264976135	0.270494217	0.342960435	0.378355712	0.312119546	0.373519113	0.56568686	0.336214461
SNX18	0.214936556	0.131176479	0.084554673	0.120005155	0.079240927	0.08543416	0.067041938	0.089385061	0.098271214
SNX19	0.049607919	0.070788604	0.058595325	0.074710732	0.06832697	0.069007609	0.057903686	0.064411226	0.052634053
SNX2	0.227858902	0.592896182	0.332066778	0.605596889	0.505012319	0.406830697	0.293155008	0.490577017	0.422241952
SNX20	0.088590932	0.04974162	0.104912956	0.08590006	0.100087673	0.058192454	0.094196434	0.21565816	0.0791096
SNX21	0.014406419	0.009409999	0.006284689	0.010700699	0.00889092	0.005019828	0.006144704	0.005631121	0.010756802
SNX22	0.004469194	0.004621265	0.006509845	0.007129174	0.008243844	0.007399339	0.00464785	0.006455498	0.004786141
SNX24	0.021259257	0.069116361	0.041197192	0.103717766	0.07539259	0.045385206	0.051419077	0.03529144	0.072392965
SNX25	0.002065228	0.007763424	0.005600413	0.007701556	0.003300741	0.003020967	0.001128443	0.002282837	0.004997962
SNX27	0.175704447	0.170612309	0.120086575	0.168238178	0.199882069	0.191989426	0.219406302	0.201802474	0.182765684
SNX29	0.133784508	0.312627864	0.164844189	0.277964767	0.279533313	0.309059216	0.230374203	0.126284791	0.140474099
SNX3	0.793939817	0.873254427	0.892151669	1.035252439	1.113066185	0.953644208	0.975206578	1.075540199	1.10389353
SNX30	0.043868299	0.061897457	0.041038868	0.051544925	0.046131946	0.047446502	0.055743417	0.044655873	0.053942542
SNX31	0.001177694	0.000428559	0	8.06E-05	0	0	0	0.000758442	0.000364938
SNX32	0.000437599	0.000203176	0	0.000937689	0.001294498	0.001955987	0.000842374	0	0
SNX33	0.016717203	0.031391983	0.01666478	0.035081834	0.017234156	0.018134958	0.018172175	0.014864406	0.029811155
SNX4	0.065087719	0.102706169	0.075854985	0.125282076	0.131922566	0.106042158	0.093787471	0.136753263	0.100231564
SNX5	0.171838827	0.402449084	0.279911531	0.48091313	0.490966003	0.403370177	0.315301262	0.321666571	0.359651584
SNX6	0.313768421	0.809406331	0.341242414	0.769220726	0.549017693	0.52132899	0.365306234	0.624875554	0.462923673
SNX7	0.004563945	0.032514671	0.054889296	0.045553743	0.071438599	0.073438774	0.026523692	0.016139997	0.017165412
SNX8	0.111328757	0.203710138	0.297853597	0.285481078	0.264840385	0.168269975	0.149395648	0.359964693	0.228961792
SNX9	0.624994312	0.681516695	0.700662202	0.610646558	0.490907296	0.634862996	0.560254485	0.450084453	0.655794641
SOAT1	0.222692906	0.268207074	0.244634776	0.265548305	0.349939621	0.28239118	0.293391931	0.21795417	0.30863005
SOBP	0.000307608	0.000807987	0.0017495	0.001667158	0.003536999	0.000240071	0.000447294	0.001679401	0.000435677
SOCS1	0.203445774	0.265203725	0.460360801	0.201826794	0.173372966	0.316673485	0.12153855	0.395663122	0.181383893
SOCS2	0.00911986	0.045749476	0.054555953	0.043634356	0.021521788	0.011753757	0.004096887	0.022429469	0.01406222
SOCS3	1.126849628	0.778220791	1.210305913	0.675897641	0.393157154	0.799690627	0.733728371	0.904599843	0.936484928
SOCS4	0.06803944	0.056218669	0.050069878	0.05132993	0.055374084	0.045491122	0.055412462	0.045147521	0.054318158
SOCS5	0.007869782	0.037317585	0.009831036	0.024059514	0.02869602	0.025942861	0.018622383	0.017130963	0.016714649
SOCS6	0.033890925	0.089119687	0.074926601	0.109039705	0.123582374	0.104600615	0.042696104	0.040199121	0.081138197
SOCS7	0.009187003	0.015116476	0.007571439	0.010664816	0.005919973	0.004862177	0.01019282	0.015447844	0.017176126
SOD1	0.436525678	0.695222483	0.591505467	0.825982664	0.768859841	0.670665646	0.629271925	0.674995142	0.760570672
SOD2	3.603363241	2.07497999	2.92884547	1.958032213	1.657375815	2.422398791	2.423292992	3.075406468	3.120046783
SOD3	0.000383924	0.005398821	0.000497223	0.00010395	0.000820233	0.000857595	0.000725352	0.002308082	0
SOGA1	0.02549799	0.05743484	0.024875505	0.038768684	0.026093581	0.035956404	0.025759799	0.024253457	0.02494647
SON	0.98281912	0.960826869	0.724934366	0.771635026	0.746688922	0.762493028	0.83930059	0.943042465	0.760625573
SORBS1	0.000624035	0.002950418	0.00276142	0.001798571	0.002169988	0.004282517	0.001404886	0.000965775	0.001161478
SORBS2	0	0.000703731	0	0.000153505	0.000807206	0.001339652	0.000436473	0	0
SORBS3	0.033020683	0.233231351	0.081296054	0.192450852	0.171285838	0.173936752	0.076735085	0.074618318	0.074296341
SORCS2	0.006739348	0.002339004	0.001991348	0.002290152	0.0009545	0.00082139	0.00342163	0	0.006588984
SORD	0.033652182	0.046682927	0.0298986	0.04783674	0.046257645	0.037615645	0.044259175	0.058463563	0.062013722
SORL1	0.382220623	0.224683074	0.441949454	0.320400812	0.387272364	0.478985719	0.767427981	0.298272718	0.519951276
SORT1	0.165680425	0.17206807	0.173647405	0.167430705	0.197165173	0.180215155	0.20699327	0.183713404	0.158346634
SOS1	0.030861014	0.062904141	0.034905223	0.051231216	0.033856454	0.042157732	0.031095703	0.068588719	0.047650912
SOS2	0.063479213	0.077598949	0.050705117	0.055646364	0.035096175	0.04794751	0.056244097	0.050592887	0.063950128
SOWAHC	0.06871479	0.016321651	0.022749111	0.026179634	0.019356122	0.009182472	0.008936748	0.032560205	0.065852037
SOWAHD	0.003883911	0.018540007	0.007738863	0.032744138	0.033991887	0.008402165	0.007972211	0.009583588	0.013729651
SOX12	0.000803207	0.00766105	0.001927591	0.005434121	0.005805687	0.006856703	0.00203219	0.002235251	0.002825091
SOX13	0.000890034	0.001817226	0.001291925	0.001685053	0.001048137	0.000839044	0.000424416	0	0.003920462
SOX15	0.003158231	0.001254498	0.001449744	0.001194125	0.000498354	0.002205397	0.004597468	0.002947115	0.002233821
SOX17	0	0	0	0.002257111	0	0	0	0	0.000357582
SOX30	0.000355963	0.001191663	0	0.000504729	0	0.000455982	0	0.001001535	0
SOX4	0.112379404	0.213005132	0.190461257	0.138190656	0.151005009	0.202344034	0.191421151	0.112546914	0.14948423
SOX5	0.000193559	0.007610503	0.003096128	0.001106642	0.000256065	0.002147756	0	0	0
SOX6	0	0.001605851	0	0.000457049	0.000726315	0.001556752	0.001028039	0	0
SOX7	0.000252672	0.000394662	0	8.89E-05	0.000229953	0.000312939	0	0.001243967	0.000406586
SOX9	0	0.003629707	0	0.000540757	0.000948734	0	0.000569813	0	0
SP1	0.055033695	0.093661253	0.033982552	0.067310385	0.046287014	0.051476045	0.043125861	0.071089578	0.061562916
SP100	0.261105417	0.384665254	0.377144378	0.420100953	0.399735446	0.436161637	0.278776941	0.472232008	0.31470539
SP110	0.124976219	0.165067034	0.231172889	0.248115828	0.255810761	0.251184217	0.194204065	0.467437385	0.151032913
SP140	0.045380014	0.032972683	0.092068809	0.056429466	0.045624867	0.047614359	0.042286511	0.14022755	0.074626172
SP140L	0.041218479	0.138347421	0.095993893	0.13541149	0.127091065	0.15267523	0.100584073	0.147254744	0.075908683
SP2	0.035736022	0.053613031	0.042464476	0.049228715	0.042160588	0.049513659	0.041991971	0.051320518	0.046372544
SP3	0.264164013	0.156736214	0.144723584	0.126852098	0.133546263	0.119402682	0.151692191	0.16236995	0.151390802
SP4	0.017609415	0.047550698	0.021605158	0.026982718	0.025189914	0.036698147	0.017481768	0.022785623	0.031908523
SPA17	0.009210334	0.008973142	0.00989893	0.012091152	0.010490156	0.005039447	0.004060201	0.009273408	0.011035184
SPACA3	0	0	0	0	0	0	0	0	0.000449965
SPAG1	0.010334057	0.006857031	0.013069675	0.006993578	0.005429069	0.011099707	0.006321695	0.012341611	0.01107027
SPAG16	0.001608719	0.023600078	0.019695771	0.031874127	0.031633668	0.036417814	0.013043568	0.009614678	0.009912355
SPAG17	0	0	0	0	0.000413539	0.00028422	0	0	0
SPAG4	0.010046625	0.014310286	0.020997312	0.016484116	0.018053084	0.016280671	0.013524082	0.01706979	0.060064057
SPAG5	0.076628647	0.037187834	0.038962576	0.036645325	0.013583692	0.009719805	0.032633747	0.047458822	0.050816106
SPAG6	0.001323923	0.000435045	0.000244097	0.000326317	0.000570004	0.000689846	0	0.000785818	0.000817078
SPAG7	0.176653864	0.2212223	0.188849543	0.263180612	0.286115463	0.233194839	0.254858146	0.264098394	0.238711726
