	NK.c06.CD56brightCD16lo.CREM	NK.c04.CD56brightCD16lo.CCL3	NK.c05.CD56brightCD16lo.IL7R	NK.c03.CD56brightCD16lo.IL7R.RGS1lo	NK.c02.CD56brightCD16lo.GZMH	NK.c13.CD56dimCD16hi.NR4A3	NK.c12.CD56dimCD16hi.DNAJB1	NK.c10.CD56dimCD16hi.NFKBIA	NK.c07.CD56dimCD16hi.IL32	NK.c08.CD56dimCD16hi.CX3CR1	NK.c01.CD56brightCD16hi	NK.c09.CD56dimCD16hi.ZNF90	NK.c11.CD56dimCD16hi.MKI67
SLC35C1	0.044506259	0.020527859	0.015151515	0.047619048	0.088888889	0.042511907	0.038446751	0.038022814	0.042372881	0.044247788	0.025974026	0	0.071428571
SLC35C2	0.133518776	0.096774194	0.090909091	0.071428571	0.155555556	0.11465867	0.116878124	0.123574144	0.110169492	0.14159292	0.116883117	0.037735849	0.404761905
SLC35D1	0.124710246	0.049853372	0.075757576	0.023809524	0.022222222	0.084671018	0.048442907	0.039923954	0.025423729	0.03539823	0.077922078	0	0.023809524
SLC35D2	0.038015763	0.026392962	0.015151515	0	0.044444444	0.020462163	0.020376778	0.009505703	0.008474576	0.008849558	0.012987013	0	0.023809524
SLC35D3	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35E1	0.1418637	0.079178886	0.136363636	0	0.022222222	0.078849885	0.045367166	0.032319392	0.016949153	0.044247788	0.025974026	0	0.071428571
SLC35E2B	0.089939731	0.102639296	0.03030303	0.166666667	0.155555556	0.09737167	0.073433295	0.077946768	0.110169492	0.115044248	0.12987013	0.113207547	0.095238095
SLC35E3	0.040797404	0.052785924	0.121212121	0.071428571	0.066666667	0.040924325	0.052672049	0.05513308	0.016949153	0.044247788	0.025974026	0	0.071428571
SLC35E4	0.024571164	0.011730205	0.03030303	0.023809524	0	0.01375904	0.019992311	0.009505703	0.008474576	0.013274336	0	0	0.047619048
SLC35F1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35F2	0.025961984	0.020527859	0	0	0	0.006173928	0.003460208	0.009505703	0	0.008849558	0.038961039	0	0
SLC35F3	0.000463607	0	0	0	0	0.000176398	0	0	0	0	0	0	0
SLC35F4	0.000463607	0	0	0	0	0.000176398	0	0	0	0	0	0	0
SLC35F5	0.106165971	0.099706745	0.060606061	0.142857143	0	0.069147998	0.07420223	0.095057034	0.042372881	0.088495575	0.168831169	0	0.095238095
SLC35F6	0.033843301	0.020527859	0.106060606	0.119047619	0.066666667	0.055036162	0.053056517	0.039923954	0.042372881	0.079646018	0	0.056603774	0.214285714
SLC35G1	0.015762633	0.011730205	0	0.023809524	0.022222222	0.00599753	0.005767013	0.007604563	0.008474576	0.008849558	0.038961039	0	0.023809524
SLC35G2	0.013908206	0.008797654	0.045454545	0	0	0.008290704	0.004998078	0.003802281	0.008474576	0	0	0	0.023809524
SLC35G3	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC35G5	0.001854427	0.002932551	0	0	0.022222222	0.000352796	0.000384468	0	0	0.004424779	0	0	0
SLC35G6	0.000463607	0	0	0	0	0.000529194	0	0	0	0	0	0	0
SLC36A1	0.016689847	0.035190616	0	0.023809524	0.022222222	0.02416652	0.025374856	0.022813688	0.008474576	0.030973451	0.038961039	0.018867925	0.119047619
SLC36A2	0	0	0	0	0	0	0.000768935	0	0	0	0	0	0
SLC36A3	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC36A4	0.055632823	0.038123167	0.015151515	0	0.044444444	0.065090845	0.050365244	0.062737643	0.059322034	0.053097345	0.025974026	0.018867925	0.142857143
SLC37A1	0.145108948	0.102639296	0.090909091	0.119047619	0.088888889	0.047627448	0.040753556	0.043726236	0.033898305	0.053097345	0.038961039	0.018867925	0
SLC37A2	0	0	0	0	0	0.00088199	0.003460208	0	0	0.004424779	0	0	0.023809524
SLC37A3	0.034770515	0.035190616	0.015151515	0.023809524	0.022222222	0.029105662	0.038062284	0.032319392	0.016949153	0.044247788	0.064935065	0.018867925	0.047619048
SLC37A4	0.023180343	0.023460411	0.045454545	0	0.044444444	0.015170224	0.022683583	0.022813688	0.025423729	0.022123894	0	0	0.119047619
SLC38A1	1.221140473	0.718475073	0.909090909	0.619047619	0.733333333	0.879696596	0.583621684	0.629277567	0.440677966	0.610619469	0.896103896	0.245283019	0.904761905
SLC38A10	0.155308299	0.099706745	0.136363636	0.142857143	0.222222222	0.173575587	0.179546328	0.203422053	0.203389831	0.221238938	0.103896104	0.075471698	0.476190476
SLC38A11	0.000463607	0	0	0	0	0	0.000768935	0	0	0	0	0	0
SLC38A2	0.688456189	0.346041056	0.424242424	0.30952381	0.422222222	0.726053978	0.793540946	0.703422053	0.228813559	0.504424779	0.506493506	0.264150943	1.547619048
SLC38A3	0	0	0	0	0	0.000529194	0	0	0	0	0	0	0
SLC38A4	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC38A5	0.055632823	0.029325513	0.075757576	0.023809524	0.111111111	0.060504498	0.07266436	0.072243346	0.059322034	0.07079646	0	0	0.452380952
SLC38A6	0.01622624	0.026392962	0	0	0.022222222	0.016934204	0.014225298	0.013307985	0.008474576	0.022123894	0.025974026	0	0.071428571
SLC38A7	0.005563282	0.005865103	0	0.023809524	0	0.009878285	0.01230296	0.003802281	0.025423729	0.022123894	0	0	0.047619048
SLC38A8	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC38A9	0.050996755	0.052785924	0.045454545	0.071428571	0.066666667	0.039513142	0.045367166	0.053231939	0.076271186	0.088495575	0.012987013	0.037735849	0.023809524
SLC39A1	0.140472879	0.079178886	0.090909091	0.119047619	0.088888889	0.125066149	0.147251057	0.133079848	0.144067797	0.17699115	0.077922078	0.113207547	0.285714286
SLC39A10	0.216504404	0.255131965	0.196969697	0.166666667	0.244444444	0.123831364	0.123029604	0.089353612	0.076271186	0.128318584	0.272727273	0.037735849	0.476190476
SLC39A11	0.028280019	0.032258065	0.015151515	0.023809524	0.022222222	0.040218733	0.041522491	0.043726236	0.016949153	0.066371681	0.064935065	0	0.071428571
SLC39A12	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC39A12-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC39A13	0.035234121	0.035190616	0.015151515	0.023809524	0.044444444	0.037749162	0.041138024	0.043726236	0.042372881	0.039823009	0.012987013	0.056603774	0.023809524
SLC39A14	0.019935095	0.020527859	0	0	0.022222222	0.019580173	0.018454441	0.013307985	0.016949153	0.008849558	0.012987013	0	0
SLC39A2	0	0	0	0	0	0	0	0	0	0.004424779	0	0	0
SLC39A3	0.025498377	0.020527859	0.045454545	0.071428571	0.066666667	0.036337978	0.038062284	0.039923954	0.016949153	0.057522124	0	0.018867925	0.095238095
SLC39A4	0.080203987	0.046920821	0.045454545	0.047619048	0.044444444	0.051508203	0.058823529	0.062737643	0.06779661	0.066371681	0	0.056603774	0.119047619
SLC39A5	0.001390821	0	0	0	0	0.000176398	0.000384468	0	0	0	0	0	0
SLC39A6	0.146499768	0.076246334	0.106060606	0.047619048	0.044444444	0.097548068	0.103806228	0.095057034	0.118644068	0.092920354	0.038961039	0.037735849	0.333333333
SLC39A7	0.100602689	0.090909091	0.060606061	0.095238095	0.066666667	0.140941965	0.168012303	0.188212928	0.127118644	0.203539823	0.038961039	0.132075472	0.19047619
SLC39A8	0.193787668	0.079178886	0.181818182	0.357142857	0.088888889	0.16634327	0.130718954	0.068441065	0.059322034	0.066371681	0.090909091	0.037735849	0.285714286
SLC39A9	0.080667594	0.052785924	0.03030303	0.119047619	0.044444444	0.059798906	0.063821607	0.072243346	0.033898305	0.115044248	0.064935065	0	0.285714286
SLC3A1	0.004636069	0.005865103	0	0	0	0.002293173	0.002691273	0.009505703	0	0	0.012987013	0	0
SLC3A2	0.726935559	0.313782991	0.212121212	0.214285714	0.244444444	0.515611219	0.62437524	0.576045627	0.262711864	0.300884956	0.181818182	0.150943396	1.095238095
SLC40A1	0.018080668	0.002932551	0	0.095238095	0	0.002469571	0.004229143	0.009505703	0	0	0	0	0
SLC41A1	0.035234121	0.032258065	0.015151515	0.047619048	0.022222222	0.034750397	0.039984621	0.019011407	0.050847458	0.039823009	0.025974026	0.018867925	0.047619048
SLC41A2	0.010662958	0.008797654	0.03030303	0	0.022222222	0.001587582	0.000768935	0.001901141	0	0	0.012987013	0	0
SLC41A3	0.084840056	0.058651026	0.075757576	0.047619048	0.066666667	0.086434997	0.079200308	0.089353612	0.050847458	0.061946903	0.012987013	0	0.30952381
SLC43A1	0.054242003	0.049853372	0.015151515	0.047619048	0.111111111	0.030340448	0.041138024	0.032319392	0.050847458	0.048672566	0.025974026	0	0.095238095
SLC43A2	0.032916087	0.011730205	0.015151515	0	0	0.069147998	0.056516724	0.045627376	0.033898305	0.022123894	0.038961039	0	0.047619048
SLC43A3	0.043115438	0.026392962	0	0.023809524	0.022222222	0.020638561	0.034986544	0.019011407	0.016949153	0.013274336	0.012987013	0	0.404761905
SLC44A1	0.09596662	0.064516129	0.212121212	0.119047619	0.088888889	0.037572764	0.033064206	0.038022814	0.016949153	0.048672566	0.064935065	0.018867925	0.142857143
SLC44A2	0.30273528	0.363636364	0.318181818	0.166666667	0.466666667	0.545951667	0.580161476	0.762357414	0.43220339	0.827433628	0.103896104	0.396226415	0.833333333
SLC44A3	0.002318034	0	0	0.023809524	0	0.000352796	0	0	0	0	0	0	0
SLC44A4	0.001390821	0	0	0	0	0.000352796	0.00153787	0.003802281	0	0	0	0	0
SLC44A5	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0.000927214	0	0	0	0	0.006526724	0.003844675	0.001901141	0.016949153	0.008849558	0	0	0
SLC45A2	0.000463607	0	0	0	0	0	0.000384468	0	0	0	0	0	0
SLC45A3	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A4	0.021789522	0.014662757	0	0.023809524	0	0.015699418	0.025374856	0.011406844	0.016949153	0.013274336	0	0.018867925	0.047619048
SLC46A1	0.004636069	0.005865103	0.015151515	0.023809524	0	0.002116775	0.002691273	0	0	0	0	0.018867925	0
SLC46A2	0	0	0	0	0	0.000352796	0	0	0	0	0	0	0
SLC46A3	0.03106166	0.046920821	0.045454545	0.047619048	0.044444444	0.043746693	0.053825452	0.079847909	0.059322034	0.092920354	0.077922078	0.037735849	0.166666667
SLC47A1	0.000463607	0	0	0	0	0.001058388	0.001153403	0	0	0.004424779	0	0	0
SLC47A2	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC48A1	0.008344924	0.014662757	0.03030303	0	0.044444444	0.007232316	0.008842753	0.003802281	0.008474576	0.004424779	0	0	0.023809524
SLC4A1	0	0	0	0	0	0.000176398	0.000768935	0	0	0	0	0	0
SLC4A10	0.020862309	0.020527859	0.075757576	0.119047619	0.022222222	0.003175163	0.002306805	0.003802281	0	0.008849558	0	0	0.047619048
SLC4A11	0.000927214	0	0	0	0	0	0	0	0	0	0	0	0
SLC4A1AP	0.149745016	0.120234604	0.106060606	0.19047619	0.111111111	0.1292997	0.14071511	0.114068441	0.076271186	0.123893805	0.077922078	0.075471698	0.380952381
SLC4A2	0.084840056	0.061583578	0.015151515	0	0.066666667	0.040747927	0.050749712	0.045627376	0.042372881	0.075221239	0.025974026	0.037735849	0.119047619
SLC4A3	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC4A4	0.045897079	0.058651026	0.015151515	0	0.044444444	0.023637326	0.029603998	0.015209125	0.016949153	0.030973451	0.038961039	0.018867925	0.071428571
SLC4A5	0.005099675	0.002932551	0	0	0	0.001058388	0.001153403	0	0	0	0.012987013	0	0
SLC4A7	0.269819193	0.237536657	0.166666667	0.071428571	0.244444444	0.139001588	0.151864667	0.13878327	0.127118644	0.146017699	0.337662338	0	0.404761905
SLC4A8	0.033843301	0.041055718	0.015151515	0.023809524	0.022222222	0.027341683	0.026528258	0.022813688	0.025423729	0.026548673	0	0	0.142857143
SLC4A9	0	0	0	0	0	0.000176398	0	0	0	0	0	0	0
SLC50A1	0.113120074	0.108504399	0.196969697	0.119047619	0.155555556	0.09137414	0.123798539	0.117870722	0.093220339	0.168141593	0.051948052	0.018867925	0.333333333
SLC51A	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC51B	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC52A1	0.000463607	0.002932551	0	0	0	0	0	0	0	0	0	0	0
SLC52A2	0.153917478	0.096774194	0.090909091	0.19047619	0.044444444	0.141118363	0.148788927	0.176806084	0.203389831	0.181415929	0.012987013	0.113207547	0.428571429
SLC52A3	0.000463607	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A10	0.000927214	0	0	0	0	0.000529194	0.000384468	0	0	0	0	0	0.023809524
SLC5A11	0	0	0	0	0	0.000529194	0.000384468	0	0	0	0	0	0
SLC5A12	0.002781641	0	0	0	0	0.000352796	0	0	0	0	0	0	0
SLC5A2	0.000927214	0.002932551	0.015151515	0	0	0.000352796	0.000384468	0	0	0	0	0	0
SLC5A3	0.365322207	0.205278592	0.075757576	0.166666667	0.177777778	0.106544364	0.462898885	0.070342205	0.118644068	0.146017699	0.12987013	0.056603774	0.261904762
SLC5A4	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A5	0.001390821	0	0	0	0	0.000176398	0.000384468	0.001901141	0	0	0.012987013	0	0
SLC5A6	0.042651831	0.011730205	0	0	0.044444444	0.042688305	0.036524414	0.049429658	0.008474576	0.022123894	0	0	0.071428571
SLC5A7	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A8	0.000463607	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A9	0	0	0	0	0	0.000176398	0	0	0	0	0	0	0
SLC6A1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A11	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A12	0	0	0	0	0	0	0.000384468	0	0	0	0	0	0
SLC6A13	0.003245248	0.002932551	0	0	0	0.000176398	0.001153403	0	0	0	0	0	0
SLC6A14	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A15	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A16	0.001390821	0	0	0	0	0.002469571	0.002691273	0.001901141	0.008474576	0.004424779	0	0	0
SLC6A17	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A18	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A19	0.001854427	0	0	0	0	0	0.000768935	0	0	0	0	0	0
SLC6A2	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A20	0.006026889	0	0	0	0	0.001234786	0.001922338	0	0	0	0	0	0
SLC6A3	0.00880853	0	0	0	0	0.000705592	0.000384468	0.003802281	0	0	0	0	0
SLC6A4	0	0	0	0	0	0.014464632	0.017301038	0.007604563	0	0	0	0	0.023809524
SLC6A5	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A6	0.196105702	0.140762463	0.015151515	0.071428571	0.066666667	0.081143059	0.081507113	0.081749049	0.059322034	0.079646018	0.155844156	0.037735849	0.261904762
SLC6A7	0	0	0	0	0	0.000176398	0.000768935	0.001901141	0	0	0	0	0
SLC6A8	0.001390821	0.002932551	0	0	0	0.000705592	0.000384468	0.001901141	0	0	0	0	0
SLC6A9	0	0	0	0	0	0.000176398	0	0	0	0	0	0	0
SLC7A1	0.073713491	0.023460411	0.015151515	0	0.044444444	0.036514376	0.043060361	0.013307985	0.042372881	0.013274336	0.025974026	0.018867925	0.166666667
SLC7A10	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A11	0	0	0	0	0	0.000352796	0.000768935	0	0	0	0	0	0
SLC7A13	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A14	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A2	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A3	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A4	0.000463607	0.002932551	0	0	0	0	0	0	0	0	0.012987013	0	0
SLC7A5	1.53917478	0.322580645	0.106060606	0.047619048	0.066666667	0.66466749	0.322568243	0.136882129	0.050847458	0.079646018	0.298701299	0.188679245	0.357142857
SLC7A6	0.178025035	0.131964809	0.318181818	0.357142857	0.066666667	0.073557947	0.071895425	0.070342205	0.050847458	0.075221239	0.064935065	0	0.119047619
SLC7A6OS	0.132127955	0.085043988	0.166666667	0.119047619	0.133333333	0.100546834	0.117262591	0.13878327	0.06779661	0.181415929	0.077922078	0.094339623	0.404761905
SLC7A7	0.005099675	0	0	0	0	0.000705592	0.001922338	0	0	0	0	0	0
SLC7A8	0.000463607	0	0	0	0	0.000705592	0.002306805	0	0	0	0	0	0
SLC7A9	0.000927214	0	0	0	0	0	0.000768935	0	0	0	0	0	0
SLC8A1	0.002781641	0	0	0.071428571	0	0.00088199	0.001153403	0	0	0	0	0	0.023809524
SLC8A1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC8A2	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC8A3	0.000463607	0	0	0	0	0	0	0	0	0	0	0	0
SLC8B1	0.046824293	0.038123167	0.03030303	0.095238095	0.066666667	0.028576469	0.025374856	0.034220532	0.025423729	0.044247788	0.025974026	0.018867925	0.071428571
SLC9A1	0.044969866	0.046920821	0	0.023809524	0.022222222	0.042688305	0.040753556	0.049429658	0.025423729	0.022123894	0.051948052	0	0.119047619
SLC9A2	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC9A3	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC9A3R1	1.021789522	0.709677419	0.575757576	0.976190476	0.888888889	1.103721997	1.347558631	1.496197719	1.313559322	1.557522124	0.38961039	0.58490566	4.19047619
SLC9A3R2	0.012517385	0.005865103	0.015151515	0	0	0.01375904	0.020761246	0.02661597	0	0.017699115	0	0	0.023809524
SLC9A4	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC9A5	0	0	0	0	0	0.000176398	0	0.001901141	0	0	0	0	0
SLC9A6	0.019471488	0.020527859	0	0.047619048	0	0.020814959	0.022299116	0.024714829	0.033898305	0.03539823	0.025974026	0	0.071428571
SLC9A7	0.007881317	0.002932551	0.045454545	0.023809524	0	0.001411184	0.000768935	0	0	0	0	0	0
SLC9A8	0.093648586	0.076246334	0.121212121	0.119047619	0.022222222	0.053624978	0.067281815	0.077946768	0.059322034	0.061946903	0.103896104	0.018867925	0.119047619
SLC9A9	0.07232267	0.102639296	0.045454545	0.166666667	0.111111111	0.064032457	0.067666282	0.076045627	0.076271186	0.10619469	0.142857143	0	0.166666667
SLC9A9-AS1	0	0	0	0	0	0.000176398	0	0	0	0	0	0	0
SLC9A9-AS2	0	0	0	0	0	0.001587582	0.003460208	0.007604563	0.008474576	0.008849558	0	0	0
SLC9B1	0.003708855	0.008797654	0	0	0	0.00952549	0.009996155	0.019011407	0.016949153	0.004424779	0	0.018867925	0.023809524
SLC9B2	0.07093185	0.026392962	0.015151515	0.047619048	0.088888889	0.042511907	0.051134179	0.020912548	0.033898305	0.026548673	0.064935065	0	0.095238095
SLC9C1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC9C2	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1A2	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1B1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1B3	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1B7	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1C1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO2A1	0.002318034	0	0.015151515	0.142857143	0	0.000176398	0	0	0	0	0	0	0
SLCO2B1	0.002318034	0	0	0	0	0.000529194	0.001153403	0	0	0	0	0	0
SLCO3A1	0.050533148	0.026392962	0.045454545	0.023809524	0.088888889	0.060680896	0.062668205	0.047528517	0.016949153	0.075221239	0.116883117	0.056603774	0.119047619
SLCO4A1	0.077885953	0.032258065	0	0	0.066666667	0.019227377	0.018454441	0.001901141	0	0	0	0	0.095238095
SLCO4A1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO4C1	0.032916087	0.026392962	0.03030303	0.023809524	0.066666667	0.103369201	0.138408304	0.13878327	0.194915254	0.168141593	0.103896104	0.018867925	0.142857143
SLCO5A1	0.001390821	0.002932551	0	0.023809524	0	0	0	0	0	0	0	0	0
SLCO6A1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLF1	0.112656467	0.093841642	0.015151515	0.119047619	0.177777778	0.056800141	0.07420223	0.066539924	0.076271186	0.066371681	0.090909091	0.037735849	0.285714286
SLF2	0.099675475	0.117302053	0.075757576	0.095238095	0.022222222	0.090315752	0.071895425	0.077946768	0.084745763	0.10619469	0.181818182	0.037735849	0.285714286
SLFN11	0.088085304	0.04398827	0.03030303	0.023809524	0.022222222	0.051508203	0.06189927	0.030418251	0.042372881	0.017699115	0.103896104	0	0.095238095
SLFN12	0.051460362	0.04398827	0.075757576	0.095238095	0.088888889	0.055388957	0.053440984	0.041825095	0.033898305	0.048672566	0	0	0.023809524
SLFN12L	0.287436254	0.375366569	0.090909091	0.357142857	0.177777778	0.238137238	0.283352557	0.24904943	0.254237288	0.376106195	0.675324675	0.132075472	0.452380952
SLFN13	0.155771905	0.093841642	0.106060606	0.119047619	0.133333333	0.096666079	0.087658593	0.074144487	0.059322034	0.097345133	0.12987013	0	0.428571429
SLFN14	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN5	0.448771442	0.674486804	0.621212121	0.785714286	0.533333333	0.288057859	0.372164552	0.490494297	0.440677966	0.64159292	0.818181818	0.132075472	0.523809524
SLFNL1	0.000463607	0.002932551	0	0	0	0.000352796	0	0	0	0	0	0	0
SLFNL1-AS1	0	0	0	0	0	0.000705592	0	0	0	0	0	0	0
SLIRP	0.363931386	0.134897361	0.090909091	0.166666667	0.177777778	0.232668901	0.243752403	0.173003802	0.118644068	0.17699115	0.051948052	0.113207547	1.571428571
SLIT1	0	0	0	0	0	0.000176398	0.000384468	0	0	0	0	0	0
SLIT2	0	0	0	0	0	0	0	0	0	0	0	0	0
SLIT3	0.001854427	0	0.015151515	0	0	0	0	0	0	0	0	0	0
SLITRK1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLITRK2	0	0	0	0	0	0	0	0	0	0	0	0	0
SLITRK3	0	0	0	0	0	0	0	0	0	0	0	0	0
SLITRK4	0	0	0	0	0	0	0	0	0	0	0	0	0
SLITRK5	0.000463607	0	0	0	0.022222222	0	0	0	0	0	0	0	0
SLITRK6	0	0	0	0	0	0	0	0	0	0	0	0	0
SLK	0.134909597	0.175953079	0.090909091	0.119047619	0.044444444	0.085200212	0.106881968	0.08365019	0.059322034	0.092920354	0.12987013	0.037735849	0.19047619
SLMAP	0.183588317	0.120234604	0.181818182	0.142857143	0.155555556	0.141823955	0.134179162	0.150190114	0.144067797	0.150442478	0.233766234	0.056603774	0.19047619
SLN	0	0	0	0	0	0	0	0	0	0	0	0	0
SLPI	0.006490496	0	0	0	0	0.00176398	0.000768935	0	0	0.008849558	0	0	0
SLTM	0.675938804	0.448680352	0.53030303	0.619047619	0.355555556	0.581584054	0.520953479	0.574144487	0.449152542	0.544247788	0.272727273	0.320754717	1.761904762
SLU7	0.297635605	0.190615836	0.136363636	0.238095238	0.288888889	0.307638031	0.274894271	0.260456274	0.211864407	0.247787611	0.168831169	0.132075472	0.642857143
SLURP1	0	0	0	0	0	0	0	0	0	0	0	0	0
SLX1A	0.008344924	0.008797654	0	0.023809524	0.022222222	0.009701887	0.01076509	0.007604563	0.025423729	0.017699115	0.025974026	0.018867925	0
SLX1B	0.020862309	0.008797654	0.03030303	0.023809524	0.022222222	0.021696948	0.021914648	0.032319392	0.016949153	0.022123894	0	0	0.19047619
SLX4	0.037552156	0.023460411	0.03030303	0.023809524	0	0.020991357	0.017301038	0.022813688	0.025423729	0.044247788	0	0	0.047619048
SLX4IP	0.02364395	0.029325513	0.03030303	0.047619048	0.022222222	0.014817428	0.017301038	0.034220532	0.025423729	0.022123894	0.025974026	0.018867925	0.095238095
SMAD1	0.00741771	0	0.015151515	0	0	0.002469571	0.005382545	0.003802281	0.008474576	0.008849558	0	0	0
SMAD1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0
SMAD1-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0
SMAD2	0.20676866	0.211143695	0.318181818	0.095238095	0.155555556	0.194566943	0.212610534	0.212927757	0.262711864	0.234513274	0.25974026	0.056603774	0.5
SMAD3	0.087621697	0.046920821	0.045454545	0.023809524	0.066666667	0.05944611	0.086889658	0.089353612	0.042372881	0.079646018	0.038961039	0	0.023809524
SMAD4	0.062586926	0.046920821	0.106060606	0.071428571	0.066666667	0.063679661	0.039984621	0.074144487	0.076271186	0.075221239	0.116883117	0.037735849	0.071428571
SMAD5	0.09596662	0.11143695	0.136363636	0.214285714	0.111111111	0.089786558	0.081507113	0.100760456	0.118644068	0.14159292	0.077922078	0	0.095238095
SMAD5-AS1	0	0	0	0	0	0.000705592	0.00153787	0	0	0.004424779	0	0	0
SMAD6	0	0	0	0	0	0.000176398	0	0	0	0	0	0	0
SMAD7	0.161335188	0.11143695	0.045454545	0	0.022222222	0.172340801	0.150711265	0.133079848	0.06779661	0.115044248	0.064935065	0.113207547	0.238095238
SMAD9	0	0	0	0	0	0.000176398	0.000384468	0	0	0	0	0	0
SMAGP	0.042188224	0.041055718	0.045454545	0	0.066666667	0.061033692	0.068435217	0.057034221	0.042372881	0.03539823	0.012987013	0.037735849	0.119047619
SMAP1	0.317107093	0.234604106	0.484848485	1.071428571	0.377777778	0.302698889	0.294502115	0.287072243	0.228813559	0.314159292	0.181818182	0.169811321	0.69047619
SMAP2	1.116365322	0.671554252	1.96969697	0.80952381	0.555555556	1.054859764	0.835063437	0.488593156	0.440677966	0.367256637	0.324675325	0.547169811	0.785714286
SMARCA1	0.001854427	0	0.015151515	0	0	0.000176398	0	0	0	0	0	0	0
SMARCA2	0.455725545	0.436950147	0.727272727	0.5	0.222222222	0.365672958	0.311418685	0.273764259	0.220338983	0.252212389	0.467532468	0.113207547	0.5
SMARCA4	0.127955494	0.08797654	0.136363636	0.071428571	0.111111111	0.111659905	0.112648981	0.1121673	0.093220339	0.115044248	0.051948052	0.075471698	0.261904762
SMARCA5	0.663421419	0.319648094	0.363636364	0.30952381	0.222222222	0.518609984	0.413302576	0.268060837	0.161016949	0.292035398	0.402597403	0.169811321	0.761904762
